URL,Artist,Album,Date
http://pitchfork.com/news/35725-5-10-15-20-rza/,5-10-15-20: RZA,Tom Breihan,30.06.2009
http://pitchfork.com/news/35726-news-in-brief-musicfest-nw-jaguar-love-lord-cut-glass-chad-vangaalen/,"News in Brief: Musicfest NW, Jaguar Love, Lord Cut-Glass, Chad VanGaalen",Ryan Dombal,25.06.2009
http://pitchfork.com/news/35727-unreleased-jeff-buckley-song-on-tearjerker-movie-soundtrack/,Unreleased Jeff Buckley Song on Tearjerker Movie Soundtrack,Ryan Dombal,24.06.2009
http://pitchfork.com/news/35728-buy-elliott-smiths-car/,Buy Elliott Smith's Car,Tom Breihan,25.06.2009
http://pitchfork.com/news/35729-video-wilco-you-never-know-live-on-conan/,"Video: Wilco:  ""You Never Know"" (Live on ""Conan"")",Tyler Grisham,25.06.2009
http://pitchfork.com/news/35730-rip-rock-scribe-steven-wells/,R.I.P. Rock Scribe Steven Wells,Ryan Dombal,25.06.2009
http://pitchfork.com/news/35731-rip-seeds-frontman-sky-saxon/,R.I.P. Seeds Frontman Sky Saxon,Tom Breihan,25.06.2009
http://pitchfork.com/news/35732-listen-wale-peter-bjorn-and-john/,Listen: Wale + Peter Bjorn and John,Ryan Dombal,25.06.2009
http://pitchfork.com/news/35733-benefits-in-brief-jeff-tweedy-robin-pecknold-tv-on-the-radio-chairlift/,"Benefits in Brief: Jeff Tweedy, Robin Pecknold, TV on the Radio, Chairlift",Tom Breihan,25.06.2009
http://pitchfork.com/news/35734-new-release-girls-album/,New Release: Girls: Album,Ryan Dombal,16.07.2009
http://pitchfork.com/news/35735-new-release-pastelstenniscoats-two-sunsets/,New Release: Pastels/Tenniscoats: Two Sunsets,Ryan Dombal,02.07.2009
http://pitchfork.com/news/35736-thom-yorke-michael-stipe-on-mark-mulcahy-tribute-album/,"Thom Yorke, Michael Stipe on Mark Mulcahy Tribute Album",Tom Breihan,25.06.2009
http://pitchfork.com/news/35738-new-release-joe-pernice-it-feels-so-good-when-i-stop/,New Release: Joe Pernice: It Feels So Good When I Stop,Ryan Dombal,25.06.2009
http://pitchfork.com/news/35739-join-the-vampire-weekend-tribute-band/,Join the Vampire Weekend Tribute Band!,Tom Breihan,25.06.2009
http://pitchfork.com/news/35740-wavves-nathan-williams-speaks-about-barcelona-meltdown-future-plans/,"Wavves' Nathan Williams Speaks About Barcelona Meltdown, Future Plans",Tom Breihan,29.06.2009
http://pitchfork.com/news/35741-rising-suckers/,Rising: Suckers,Ryan Dombal,01.07.2009
http://pitchfork.com/news/35742-echo-chamber-morrissey/,Echo Chamber: Morrissey,Tom Breihan,25.06.2009
http://pitchfork.com/news/35743-billy-corgan-hits-back-at-the-haters/,Billy Corgan Hits Back at the Haters,Ryan Dombal,26.06.2009
http://pitchfork.com/news/35744-michael-jackson-has-heart-attack/,R.I.P. Michael Jackson,Tom Breihan,25.06.2009
http://pitchfork.com/news/35745-reznor-reveals-rejected-timbaland-remix/,Reznor Reveals Rejected Timbaland Remix,Tom Breihan,26.06.2009
http://pitchfork.com/news/35746-artists-react-to-michael-jacksons-death/,Artists React to Michael Jackson's Death,Amy Phillips,25.06.2009
http://pitchfork.com/news/35747-echo-chamber-black-francis/,Echo Chamber: Black Francis,Tom Breihan,26.06.2009
http://pitchfork.com/news/35748-jarvis-cocker-enters-mri-duets-with-richard-hawleyfor-science/,"Jarvis Cocker Enters MRI, Duets With Richard Hawley...for Science!",Ryan Dombal,26.06.2009
http://pitchfork.com/news/35749-new-release-megafaun-igather-form-flyi/,"New Release: Megafaun: Gather, Form & Fly",Tom Breihan,29.06.2009
http://pitchfork.com/news/35750-surprise-spoon-ep-out-next-week/,Surprise Spoon EP Out Next Week,Tom Breihan,26.06.2009
http://pitchfork.com/news/35751-new-release-the-postmarks-imemoirs-at-the-end-of-the-worldi/,New Release: The Postmarks: Memoirs at the End of the World,Tom Breihan,26.06.2009
http://pitchfork.com/news/35752-new-release-yoko-ono-plastic-ono-band-ibetween-my-head-and-the-skyi/,New Release: Yoko Ono Plastic Ono Band: Between My Head and the Sky,Tom Breihan,29.06.2009
http://pitchfork.com/news/35753-michael-jackson-news-and-reactions/,Michael Jackson News and Reactions,Ryan Dombal,26.06.2009
http://pitchfork.com/news/35754-stars-amy-millan-preps-second-solo-lp/,Stars' Amy Millan Preps Second Solo LP,Tom Breihan,26.06.2009
http://pitchfork.com/news/35755-download-a-new-fleet-foxes-song/,Download a New Fleet Foxes Song,Ryan Dombal,26.06.2009
http://pitchfork.com/news/35756-mgmt-to-open-for-paul-mccartney/,MGMT to Open for Paul McCartney,Tom Breihan,26.06.2009
http://pitchfork.com/news/35757-blur-reunion-live-album-on-the-way/,Blur Reunion Live Album on the Way,Ryan Dombal,26.06.2009
http://pitchfork.com/news/35758-echo-chamber-colin-meloy/,Echo Chamber: Colin Meloy,Ryan Dombal,26.06.2009
http://pitchfork.com/news/35759-video-wilco-and-feist-perform-you-and-i-live-for-the-first-time/,"Video: Wilco and Feist Perform ""You and I"" Live for the First Time",Amy Phillips,26.06.2009
http://pitchfork.com/news/35760-jacksons-cause-of-death-not-determined/,Jackson's Cause of Death Not Determined,Tom Breihan,26.06.2009
http://pitchfork.com/news/35761-michael-jackson-live-cddvd-jackson-family-tribute-tour-possible/,"Michael Jackson Live CD/DVD, Jackson Family Tribute Tour Possible",Amy Phillips,29.06.2009
http://pitchfork.com/news/35762-video-jay-z-doa-death-of-auto-tune/,"Video: Jay-Z: ""D.O.A. (Death of Auto-Tune)""",Ryan Dombal,29.06.2009
http://pitchfork.com/news/35763-video-kanye-west-street-lights/,"Video: Kanye West: ""Street Lights""",Tom Breihan,29.06.2009
http://pitchfork.com/news/35765-mgmt-karen-o-guest-on-flaming-lips-lp/,"MGMT, Karen O Guest on Flaming Lips LP",Ryan Dombal,29.06.2009
http://pitchfork.com/news/35767-listen-to-an-unreleased-billy-corgansky-saxon-song-choose-to-choose-love/,"Listen to an Unreleased Billy Corgan/Sky Saxon Song, ""Choose to Choose Love""",Ryan Dombal,29.06.2009
http://pitchfork.com/news/35769-pixies-to-celebrate-idoolittlei-on-tour/,Pixies to Celebrate Doolittle on Tour,Tom Breihan,29.06.2009
http://pitchfork.com/news/35770-new-release-the-apples-in-stereo-i1-hits-explosioni/,New Release: The Apples in Stereo: #1 Hits Explosion!,Tom Breihan,30.06.2009
http://pitchfork.com/news/35771-news-in-brief-mew-the-801-bobby-bare-jr-whartscape/,"News in Brief: Mew, the 801, Bobby Bare Jr., Whartscape",Ryan Dombal,29.06.2009
http://pitchfork.com/news/35772-5-10-15-20-hercules-and-love-affairs-andy-butler/,5-10-15-20: Hercules and Love Affair,Ryan Dombal,06.07.2009
http://pitchfork.com/news/35773-tv-eye-june-29-july-4/,T.V. Eye: June 29 - July 4,Tom Breihan,29.06.2009
http://pitchfork.com/news/35774-5-10-15-20-kinda-the-slits-ari-up/,5-10-15-20 (Kinda): The Slits' Ari Up,Tom Breihan,29.07.2009
http://pitchfork.com/news/35775-rising-playboy-tre/,Rising: Playboy Tre,Tom Breihan,07.07.2009
http://pitchfork.com/news/35776-jens-lekman-contracts-swine-flu/,Jens Lekman Contracts Swine Flu,Tom Breihan,30.06.2009
http://pitchfork.com/news/35777-andrew-bird-to-tour-with-st-vincent/,Andrew Bird to Tour With St. Vincent,Ryan Dombal,30.06.2009
http://pitchfork.com/news/35778-beck-launches-dj-series/,Beck Launches DJ Series,Tom Breihan,30.06.2009
http://pitchfork.com/news/35779-video-dirty-projectors-stillness-is-the-move/,"Video: Dirty Projectors: ""Stillness Is the Move""",Ryan Dombal,30.06.2009
http://pitchfork.com/news/35780-the-pirate-bay-sells-out/,The Pirate Bay Sells Out,Ryan Dombal,30.06.2009
http://pitchfork.com/news/35781-matt-and-kim-tour-north-america/,Matt and Kim Tour North America,Tom Breihan,30.06.2009
http://pitchfork.com/news/35782-galaxie-500-reissue-albums-on-vinyl/,Galaxie 500 Reissue Albums on Vinyl,Tom Breihan,30.06.2009
http://pitchfork.com/news/35783-kanye-unveils-amazing-new-stage/,Kanye Unveils Amazing New Stage,Ryan Dombal,30.06.2009
http://pitchfork.com/news/35784-ivibei-magazine-rip/,Vibe Magazine R.I.P.,Tom Breihan,30.06.2009
http://pitchfork.com/news/35785-new-release-slaraffenland-iwere-on-your-sidei/,New Release: Slaraffenland: We're on Your Side,Tom Breihan,30.06.2009
http://pitchfork.com/news/35786-jarvis-cocker-guests-on-political-tv-show/,Jarvis Cocker Guests on Political TV Show,Ryan Dombal,30.06.2009
http://pitchfork.com/news/35787-rem-to-release-live-double-album/,R.E.M. to Release Live Double Album,Ryan Dombal,30.06.2009
http://pitchfork.com/news/35788-new-release-taken-by-trees-ieast-of-edeni/,New Release: Taken by Trees: East of Eden,Tom Breihan,02.07.2009
http://pitchfork.com/news/35789-news-in-brief-treasure-island-the-donnas-aa-bondy-sondre-lerche/,"News in Brief: Treasure Island, the Donnas, A.A. Bondy, Sondre Lerche",Tom Breihan,01.07.2009
http://pitchfork.com/news/35790-echo-chamber-the-roots-uestlove/,Echo Chamber: The Roots' ?uestlove,Tom Breihan,30.06.2009
http://pitchfork.com/news/35791-new-release-kompakt-itotal-10i/,New Release: Kompakt Total 10,Tom Breihan,07.07.2009
http://pitchfork.com/news/35792-new-release-grand-archives-ikeep-in-mind-frankensteini/,New Release: Grand Archives: Keep in Mind Frankenstein,Tom Breihan,07.07.2009
http://pitchfork.com/news/35793-new-release-the-avett-brothers-ii-and-love-and-youi/,New Release: The Avett Brothers: I and Love and You,Tom Breihan,10.07.2009
http://pitchfork.com/news/35794-echo-chamber-ted-leo/,Echo Chamber: Ted Leo,Ryan Dombal,01.07.2009
http://pitchfork.com/news/35795-michael-jackson-breaks-chart-records-public-viewing-scheduled/,"Michael Jackson Breaks Chart Records, Public Viewing Scheduled",Tom Breihan,01.07.2009
http://pitchfork.com/news/35796-passion-pit-remix-yeah-yeah-yeahs/,Passion Pit Remix Yeah Yeah Yeahs,Tom Breihan,01.07.2009
http://pitchfork.com/news/35797-devendra-thurston-contribute-to-bookdvd-about-touring/,"Devendra, Thurston Contribute to Book/DVD About Touring",Ryan Dombal,01.07.2009
http://pitchfork.com/news/35798-new-release-black-heart-procession-isixi/,New Release: Black Heart Procession: Six,Tom Breihan,01.07.2009
http://pitchfork.com/news/35799-video-rye-rye-bang-directed-by-mia/,"Video: Rye Rye: ""Bang"" (Directed by M.I.A.)",Ryan Dombal,01.07.2009
http://pitchfork.com/news/35800-iwarp20i-box-set-tracklist-revealed/,Warp20 Box Set Tracklist Revealed,Tom Breihan,01.07.2009
http://pitchfork.com/news/35801-news-in-brief-atp-film-transfigurations-fest-bobby-ubangi/,"News in Brief: ATP Film, Transfigurations Fest, Bobby Ubangi",Ryan Dombal,01.07.2009
http://pitchfork.com/news/35802-jack-white-sci-fi-spoof-to-screen-at-comic-con/,Jack White Sci-Fi Spoof Movie to Screen at Comic-Con,Ryan Dombal,01.07.2009
http://pitchfork.com/news/35803-premiere-battles-tyondai-braxton-uffes-woodshop-stream/,"Premiere: Battles' Tyondai Braxton: ""Uffe's Woodshop"" [Stream]",Ryan Dombal,01.07.2009
http://pitchfork.com/news/35804-silver-jew-david-bermans-book-of-cartoons-revealed/,"Silver Jew David Berman's Book of Cartoons, Revealed",Tom Breihan,01.07.2009
http://pitchfork.com/news/35805-video-death-cab-for-cutie-little-bribes/,"Video: Death Cab for Cutie: ""Little Bribes""",Ryan Dombal,01.07.2009
http://pitchfork.com/news/35806-grizzly-bear-dirty-projectors-deerhunter-do-brooklyn-pool-parties/,"Grizzly Bear, Dirty Projectors, Deerhunter Do Brooklyn Pool Parties",Tom Breihan,02.07.2009
http://pitchfork.com/news/35807-jesu-isis-greymachine/,Jesu + Isis = Greymachine,Tom Breihan,02.07.2009
http://pitchfork.com/news/35808-the-pitchfork-guide-to-upcoming-releases-summer-2009/,The Pitchfork Guide to Upcoming Releases: Summer 2009,Pitchfork Staff,02.07.2009
http://pitchfork.com/news/35809-q-tips-shelved-2001-album-ikamaal-the-abstracti-finally-released/,Q-Tip's Shelved 2001 Album Kamaal the Abstract Finally Released,Tom Breihan,02.07.2009
http://pitchfork.com/news/35810-travis-morrison-retires-from-music/,Travis Morrison Retires From Music,Ryan Dombal,02.07.2009
http://pitchfork.com/news/35811-raekwons-icuban-linx-iii-album-gets-yet-another-release-date/,Raekwon's Cuban Linx II Album Gets Yet Another Release Date,Tom Breihan,02.07.2009
http://pitchfork.com/news/35812-new-release-boston-spaceships-izero-to-99i/,New Release: Boston Spaceships: Zero to 99,Tom Breihan,06.07.2009
http://pitchfork.com/news/35813-directors-cut-dirty-projectors-stillness-is-the-move/,"Director's Cut: Dirty Projectors: ""Stillness Is the Move""",Tom Breihan,16.07.2009
http://pitchfork.com/news/35814-akronfamily-do-summer-tour-7-series/,"Akron/Family Do Summer Tour, 7"" Series",Ryan Dombal,02.07.2009
http://pitchfork.com/news/35815-department-of-eagles-soundtrack-japanese-brad-pitt-commercial/,Department of Eagles Soundtrack Japanese Brad Pitt Commercial,Ryan Dombal,02.07.2009
http://pitchfork.com/news/35816-bad-lieutenant-ex-new-order-reveal-debut-album-details/,Bad Lieutenant (Ex-New Order) Reveal Debut Album Details,Ryan Dombal,06.07.2009
http://pitchfork.com/news/35817-grizzly-bears-ed-droste-on-symphonies-festivals-and-going-top-ten/,"Grizzly Bear's Ed Droste on Symphonies, Festivals, and Going Top Ten",Tom Breihan,02.07.2009
http://pitchfork.com/news/35818-echo-chamber-bat-for-lashes/,Echo Chamber: Bat for Lashes,Tom Breihan,06.07.2009
http://pitchfork.com/news/35819-download-a-new-song-from-sigur-ros-side-project-riceboy-sleeps/,Download a New Song From Sigur Rós Side Project Riceboy Sleeps,Ryan Dombal,06.07.2009
http://pitchfork.com/news/35820-jack-white-launches-subscription-service/,Jack White Launches Subscription Service,Ryan Dombal,06.07.2009
http://pitchfork.com/news/35821-echo-chamber-jeff-tweedy/,Echo Chamber: Jeff Tweedy,Ryan Dombal,06.07.2009
http://pitchfork.com/news/35822-lou-barlow-announces-new-solo-album/,Lou Barlow Announces New Solo Album,Ryan Dombal,06.07.2009
http://pitchfork.com/news/35823-michael-jackson-memorial-service-info/,Michael Jackson Memorial Service Info,Ryan Dombal,06.07.2009
http://pitchfork.com/news/35824-old-people-heart-grizzly-bear-too/,"Old People Heart Grizzly Bear, Too",Ryan Dombal,06.07.2009
http://pitchfork.com/news/35825-listen-to-airs-brand-new-song/,Listen to Air's Brand New Song,Ryan Dombal,06.07.2009
http://pitchfork.com/news/35826-tv-eye-july-6-12/,T.V. Eye: July 6-12,Amy Phillips,06.07.2009
http://pitchfork.com/news/35827-videos-dead-weather-i-cut-like-a-buffalo-will-there-be-enough-water/,"Videos: Dead Weather: ""I Cut Like a Buffalo"", ""Will There Be Enough Water?""",Amy Phillips,06.07.2009
http://pitchfork.com/news/35828-frightened-rabbit-and-twilight-sad-team-up-for-american-tour/,Frightened Rabbit and Twilight Sad Team Up for American Tour,Ryan Dombal,06.07.2009
http://pitchfork.com/news/35829-pitchfork-on-abc-wilcos-wilco-the-album/,Pitchfork on ABC: Wilco's Wilco (The Album),Ryan Dombal,06.07.2009
http://pitchfork.com/news/35830-califone-sign-to-dead-oceans/,Califone Sign to Dead Oceans,Amy Phillips,07.07.2009
http://pitchfork.com/news/35831-times-new-viking-return-with-new-lp/,Times New Viking Return With New LP,Tom Breihan,07.07.2009
http://pitchfork.com/news/35833-watch-zooey-deschanel-play-sid-vicious/,Watch Zooey Deschanel Play Sid Vicious,Ryan Dombal,07.07.2009
http://pitchfork.com/news/35834-polaris-music-prize-shortlist-revealed/,Polaris Music Prize Shortlist Revealed,Tom Breihan,07.07.2009
http://pitchfork.com/news/35835-ac-newman-iitunes-livei-album-on-sale-now/,A.C. Newman iTunes Live Album on Sale,Tom Breihan,07.07.2009
http://pitchfork.com/news/35836-black-keys-drummer-starts-new-drummer-supergroup-called-drummer/,Black Keys Drummer Starts New Drummer Supergroup Called Drummer,Ryan Dombal,07.07.2009
http://pitchfork.com/news/35837-hear-an-almighty-defenders-black-lipsking-khanbbq-track/,Hear an Almighty Defenders (Black Lips/King Khan/BBQ) Track,Tom Breihan,07.07.2009
http://pitchfork.com/news/35838-wales-interscope-debut-gets-release-date/,Wale's Interscope Debut Gets Release Date,Ryan Dombal,08.07.2009
http://pitchfork.com/news/35839-news-in-brief-mgmt-talbot-tagora-xponential-festival-pickathon/,"News in Brief: MGMT, Talbot Tagora, Xponential Festival, Pickathon",Tom Breihan,07.07.2009
http://pitchfork.com/news/35840-final-nine-inch-nails-tour-announced/,Final Nine Inch Nails Tour Announced,Ryan Dombal,07.07.2009
http://pitchfork.com/news/35841-new-release-harmonia-eno-76-itracks-and-tracesi/,New Release: Harmonia & Eno '76: Tracks and Traces,Tom Breihan,08.07.2009
http://pitchfork.com/news/35842-new-release-zak-sally-why-we-hide/,"New Release: Zak Sally: ""Why We Hide""",Tom Breihan,08.07.2009
http://pitchfork.com/news/35843-new-release-silk-flowers-isilk-flowersi/,New Release: Silk Flowers: Silk Flowers,Tom Breihan,08.07.2009
http://pitchfork.com/news/35844-new-release-high-placessoft-circle-split/,New Release: High Places/Soft Circle: Split,Tom Breihan,10.07.2009
http://pitchfork.com/news/35845-rising-the-antlers/,Rising: The Antlers,Ryan Dombal,10.07.2009
http://pitchfork.com/news/35846-labels-and-internet-radio-stations-come-to-agreement-on-royalties/,Labels and Internet Radio Stations Come to Agreement on Royalties,Tom Breihan,07.07.2009
http://pitchfork.com/news/35847-new-release-rose-melberg-ihomemade-shipi/,New Release: Rose Melberg: Homemade Ship,Tom Breihan,09.07.2009
http://pitchfork.com/news/35848-new-release-port-obrien-ithreadbarei/,New Release: Port O'Brien: Threadbare,Tom Breihan,31.07.2009
http://pitchfork.com/news/35849-dead-mans-bones-ryan-gosling-and-zach-shields-sign-to-anti-/,Dead Man's Bones (Ryan Gosling and Zach Shields) Sign to Anti-,Amy Phillips,08.07.2009
http://pitchfork.com/news/35850-beck-launches-online-interview-series-with-tom-waits-help/,Beck Launches Website Interview Series With Tom Waits' Help,Ryan Dombal,08.07.2009
http://pitchfork.com/news/35851-beastie-boys-reveal-iill-communicationi-reissue-details-bonus-tracks/,"Beastie Boys Reveal Ill Communication Reissue Details, Bonus Tracks",Tom Breihan,08.07.2009
http://pitchfork.com/news/35852-vitalic-returns-with-single-sweet-video/,"Vitalic Returns With Single, Sweet Video",Ryan Dombal,08.07.2009
http://pitchfork.com/news/35853-listen-jay-reatard-wounded/,"Listen: Jay Reatard: ""Wounded""",Tom Breihan,08.07.2009
http://pitchfork.com/news/35854-mazzy-stars-hope-sandoval-returns-with-new-album/,Mazzy Star's Hope Sandoval Returns,Tom Breihan,08.07.2009
http://pitchfork.com/news/35855-news-in-brief-death-rosanne-cash-rhythms-del-mundo-brooklyn-electonric-music-festival/,"News in Brief: Death, Rosanne Cash, Rhythms del Mundo, Brooklyn Electonric Music Festival",Ryan Dombal,08.07.2009
